"pg","era","date","season","week","neutral","playoff","visitor","visitor.abbr","home","home.abbr","visitor.score","v.offense","v.defense","home.score","h.offense","h.defense","margin","home.wins","visitor.elo.538","home.elo.538","home.prob.538"
"https://www.pro-football-reference.com/boxscores/197009270crd.htm",2,1970-09-27,1970,2613,0,0,"Washington Redskins","WSH","St. Louis Cardinals","ARI",17,17,0,27,20,7,10,1,1468.477,1413.895,0.514988215362576
"https://www.pro-football-reference.com/boxscores/197009270buf.htm",2,1970-09-27,1970,2613,0,0,"Los Angeles Rams","LAR","Buffalo Bills","BUF",19,19,0,0,0,0,19,0,1595.434,1357.672,0.270024551588631
"https://www.pro-football-reference.com/boxscores/197009270oti.htm",2,1970-09-27,1970,2613,0,0,"Miami Dolphins","MIA","Houston Oilers","TEN",20,20,0,10,10,0,10,0,1356.38,1490.332,0.758644030460663
"https://www.pro-football-reference.com/boxscores/197009270gnb.htm",2,1970-09-27,1970,2613,0,0,"Atlanta Falcons","ATL","Green Bay Packers","GB",24,24,0,27,27,0,3,1,1509.478,1499.316,0.578269345085954
"https://www.pro-football-reference.com/boxscores/197009270sdg.htm",2,1970-09-27,1970,2613,0,0,"Oakland Raiders","OAK","San Diego Chargers","LAC",27,27,0,27,27,0,0,0.5,1600.471,1511.067,0.464937464681432
"https://www.pro-football-reference.com/boxscores/197009270nwe.htm",2,1970-09-27,1970,2613,0,0,"New York Jets","NYJ","Boston Patriots","NE",31,24,7,21,21,0,10,0,1551.96,1445.327,0.440370432632161
"https://www.pro-football-reference.com/boxscores/197009270sfo.htm",2,1970-09-27,1970,2613,0,0,"Cleveland Browns","CLE","San Francisco 49ers","SF",31,31,0,34,27,7,3,1,1604.622,1479.265,0.414002667338182
"https://www.pro-football-reference.com/boxscores/197009280clt.htm",2,1970-09-28,1970,2613,0,0,"Kansas City Chiefs","KC","Baltimore Colts","IND",44,37,7,24,24,0,20,0,1658.288,1597.88,0.506608034446942
"https://www.pro-football-reference.com/boxscores/197010030cle.htm",2,1970-10-03,1970,2614,0,0,"Pittsburgh Steelers","PIT","Cleveland Browns","CLE",7,7,0,15,6,9,8,1,1303.844,1587.916,0.881782570900859
"https://www.pro-football-reference.com/boxscores/197010030mia.htm",2,1970-10-03,1970,2614,0,0,"Oakland Raiders","OAK","Miami Dolphins","MIA",13,13,0,20,20,0,7,1,1599.402,1396.38,0.311199284387661
"https://www.pro-football-reference.com/boxscores/197010040crd.htm",2,1970-10-04,1970,2614,0,0,"Dallas Cowboys","DAL","St. Louis Cardinals","ARI",7,7,0,20,20,0,13,1,1613.169,1437.046,0.345319917493905
"https://www.pro-football-reference.com/boxscores/197010040gnb.htm",2,1970-10-04,1970,2614,0,0,"Minnesota Vikings","MIN","Green Bay Packers","GB",10,10,0,13,6,7,3,1,1674.768,1510.725,0.361205135332949
"https://www.pro-football-reference.com/boxscores/197010040nor.htm",2,1970-10-04,1970,2614,0,0,"New York Giants","NYG","New Orleans Saints","NO",10,10,0,14,7,7,4,1,1429.905,1386.666,0.53127570973611
"https://www.pro-football-reference.com/boxscores/197010040ram.htm",2,1970-10-04,1970,2614,0,0,"San Diego Chargers","LAC","Los Angeles Rams","LAR",10,10,0,37,30,7,27,1,1512.136,1610.435,0.719104628040837
"https://www.pro-football-reference.com/boxscores/197010040den.htm",2,1970-10-04,1970,2614,0,0,"Kansas City Chiefs","KC","Denver Broncos","DEN",13,13,0,26,26,0,13,1,1689.2,1471.359,0.293214351130399
"https://www.pro-football-reference.com/boxscores/197010040nwe.htm",2,1970-10-04,1970,2614,0,0,"Baltimore Colts","IND","Boston Patriots","NE",14,14,0,6,6,0,8,0,1566.968,1424.6,0.390463102202119
"https://www.pro-football-reference.com/boxscores/197010040cin.htm",2,1970-10-04,1970,2614,0,0,"Houston Oilers","TEN","Cincinnati Bengals","CIN",20,20,0,13,13,0,7,0,1450.332,1422.032,0.552619981020919
"https://www.pro-football-reference.com/boxscores/197010040atl.htm",2,1970-10-04,1970,2614,0,0,"San Francisco 49ers","SF","Atlanta Falcons","ATL",20,20,0,21,21,0,1,1,1495.971,1498.069,0.5953789482955
"https://www.pro-football-reference.com/boxscores/197010040buf.htm",2,1970-10-04,1970,2614,0,0,"New York Jets","NYJ","Buffalo Bills","BUF",31,24,7,34,27,7,3,1,1572.687,1342.671,0.27890323293687
"https://www.pro-football-reference.com/boxscores/197010040phi.htm",2,1970-10-04,1970,2614,0,0,"Washington Redskins","WSH","Philadelphia Eagles","PHI",33,33,0,21,21,0,12,0,1445.327,1371.732,0.487633323354725
"https://www.pro-football-reference.com/boxscores/197010050det.htm",2,1970-10-05,1970,2614,0,0,"Chicago Bears","CHI","Detroit Lions","DET",14,14,0,28,28,0,14,1,1427.094,1619.37,0.814723532901878
"https://www.pro-football-reference.com/boxscores/197010100nyj.htm",2,1970-10-10,1970,2615,0,0,"Miami Dolphins","MIA","New York Jets","NYJ",20,20,0,6,6,0,14,0,1426.944,1551.072,0.748138404967981
"https://www.pro-football-reference.com/boxscores/197010110dal.htm",2,1970-10-11,1970,2615,0,0,"Atlanta Falcons","ATL","Dallas Cowboys","DAL",0,0,0,13,13,0,13,1,1503.513,1576.776,0.689098013012986
"https://www.pro-football-reference.com/boxscores/197010110pit.htm",2,1970-10-11,1970,2615,0,0,"Buffalo Bills","BUF","Pittsburgh Steelers","PIT",10,10,0,23,23,0,13,1,1364.285,1299.361,0.500109372790173
"https://www.pro-football-reference.com/boxscores/197010110kan.htm",2,1970-10-11,1970,2615,0,0,"Boston Patriots","NE","Kansas City Chiefs","KC",10,10,0,23,23,0,13,1,1408.024,1649.11,0.853456548816499
"https://www.pro-football-reference.com/boxscores/197010110was.htm",2,1970-10-11,1970,2615,0,0,"Detroit Lions","DET","Washington Redskins","WSH",10,10,0,31,31,0,21,1,1628.354,1470.244,0.369122242703886
"https://www.pro-football-reference.com/boxscores/197010110crd.htm",2,1970-10-11,1970,2615,0,0,"New Orleans Saints","NO","St. Louis Cardinals","ARI",17,17,0,24,24,0,7,1,1401.606,1473.439,0.687331689191666
"https://www.pro-football-reference.com/boxscores/197010110ram.htm",2,1970-10-11,1970,2615,0,0,"San Francisco 49ers","SF","Los Angeles Rams","LAR",20,20,0,6,6,0,14,0,1490.527,1627.861,0.762190778965585
"https://www.pro-football-reference.com/boxscores/197010110nyg.htm",2,1970-10-11,1970,2615,0,0,"Philadelphia Eagles","PHI","New York Giants","NYG",23,23,0,30,23,7,7,1,1346.814,1414.965,0.682758689058703
"https://www.pro-football-reference.com/boxscores/197010110rai.htm",2,1970-10-11,1970,2615,0,0,"Denver Broncos","DEN","Oakland Raiders","OAK",23,23,0,35,35,0,12,1,1511.449,1568.838,0.669190859823275
"https://www.pro-football-reference.com/boxscores/197010110chi.htm",2,1970-10-11,1970,2615,0,0,"Minnesota Vikings","MIN","Chicago Bears","CHI",24,17,7,0,0,0,24,0,1656.222,1418.11,0.269627603312652
"https://www.pro-football-reference.com/boxscores/197010110oti.htm",2,1970-10-11,1970,2615,0,0,"Baltimore Colts","IND","Houston Oilers","TEN",24,24,0,20,20,0,4,0,1583.544,1473.705,0.435827377176323
"https://www.pro-football-reference.com/boxscores/197010110cle.htm",2,1970-10-11,1970,2615,0,0,"Cincinnati Bengals","CIN","Cleveland Browns","CLE",27,20,7,30,28,2,3,1,1398.659,1592.4,0.815993142300664
"https://www.pro-football-reference.com/boxscores/197010120sdg.htm",2,1970-10-12,1970,2615,0,0,"Green Bay Packers","GB","San Diego Chargers","LAC",22,22,0,20,20,0,2,0,1529.271,1494.71,0.543693508187534
"https://www.pro-football-reference.com/boxscores/197010180oti.htm",2,1970-10-18,1970,2616,0,0,"Pittsburgh Steelers","PIT","Houston Oilers","TEN",7,7,0,3,3,0,4,0,1325.745,1459.956,0.758916918204676
"https://www.pro-football-reference.com/boxscores/197010180den.htm",2,1970-10-18,1970,2616,0,0,"Atlanta Falcons","ATL","Denver Broncos","DEN",10,10,0,24,24,0,14,1,1488.073,1495.373,0.602571731992212
"https://www.pro-football-reference.com/boxscores/197010180min.htm",2,1970-10-18,1970,2616,0,0,"Dallas Cowboys","DAL","Minnesota Vikings","MIN",13,13,0,54,40,14,41,1,1592.216,1672.314,0.697464128451562
"https://www.pro-football-reference.com/boxscores/197010180nwe.htm",2,1970-10-18,1970,2616,0,0,"New York Giants","NYG","Boston Patriots","NE",16,16,0,0,0,0,16,0,1427.406,1401.234,0.555646512622089
"https://www.pro-football-reference.com/boxscores/197010180chi.htm",2,1970-10-18,1970,2616,0,0,"San Diego Chargers","LAC","Chicago Bears","CHI",20,20,0,7,7,0,13,0,1482.596,1402.018,0.477596466965619
"https://www.pro-football-reference.com/boxscores/197010180sfo.htm",2,1970-10-18,1970,2616,0,0,"New Orleans Saints","NO","San Francisco 49ers","SF",20,20,0,20,20,0,0,0.5,1389.364,1535.99,0.771749654445679
"https://www.pro-football-reference.com/boxscores/197010180cin.htm",2,1970-10-18,1970,2616,0,0,"Kansas City Chiefs","KC","Cincinnati Bengals","CIN",27,27,0,19,19,0,8,0,1655.9,1394.094,0.243625133152161
"https://www.pro-football-reference.com/boxscores/197010180nyj.htm",2,1970-10-18,1970,2616,0,0,"Baltimore Colts","IND","New York Jets","NYJ",29,16,13,22,20,2,7,0,1597.292,1506.741,0.463295302320014
"https://www.pro-football-reference.com/boxscores/197010180gnb.htm",2,1970-10-18,1970,2616,0,0,"Los Angeles Rams","LAR","Green Bay Packers","GB",31,24,7,21,21,0,10,0,1582.399,1541.385,0.534463892885111
"https://www.pro-football-reference.com/boxscores/197010180buf.htm",2,1970-10-18,1970,2616,0,0,"Miami Dolphins","MIA","Buffalo Bills","BUF",33,33,0,14,14,0,19,0,1471.275,1337.901,0.402852807605737
"https://www.pro-football-reference.com/boxscores/197010180phi.htm",2,1970-10-18,1970,2616,0,0,"St. Louis Cardinals","ARI","Philadelphia Eagles","PHI",35,35,0,20,20,0,15,0,1485.681,1334.374,0.378287558713463
"https://www.pro-football-reference.com/boxscores/197010180cle.htm",2,1970-10-18,1970,2616,0,0,"Detroit Lions","DET","Cleveland Browns","CLE",41,27,14,24,24,0,17,0,1587.629,1596.965,0.605375062073993
"https://www.pro-football-reference.com/boxscores/197010190rai.htm",2,1970-10-19,1970,2616,0,0,"Washington Redskins","WSH","Oakland Raiders","OAK",20,20,0,34,34,0,14,1,1510.969,1584.914,0.689938482047727
"https://www.pro-football-reference.com/boxscores/197010250was.htm",2,1970-10-25,1970,2617,0,0,"Cincinnati Bengals","CIN","Washington Redskins","WSH",0,0,0,20,20,0,20,1,1384.267,1495.174,0.7335290735505
"https://www.pro-football-reference.com/boxscores/197010250clt.htm",2,1970-10-25,1970,2617,0,0,"Boston Patriots","NE","Baltimore Colts","IND",3,3,0,27,27,0,24,1,1369.183,1616.339,0.857772909448544
"https://www.pro-football-reference.com/boxscores/197010250nyj.htm",2,1970-10-25,1970,2617,0,0,"Buffalo Bills","BUF","New York Jets","NYJ",10,10,0,6,6,0,4,0,1314.492,1487.695,0.797575042899293
"https://www.pro-football-reference.com/boxscores/197010250sfo.htm",2,1970-10-25,1970,2617,0,0,"Denver Broncos","DEN","San Francisco 49ers","SF",14,14,0,19,19,0,5,1,1516.214,1527.702,0.608330589016918
"https://www.pro-football-reference.com/boxscores/197010250rai.htm",2,1970-10-25,1970,2617,0,0,"Pittsburgh Steelers","PIT","Oakland Raiders","OAK",14,14,0,31,31,0,17,1,1352.606,1600.709,0.858436672467885
"https://www.pro-football-reference.com/boxscores/197010250atl.htm",2,1970-10-25,1970,2617,0,0,"New Orleans Saints","NO","Atlanta Falcons","ATL",14,14,0,32,18,14,18,1,1397.652,1467.233,0.684538989856752
"https://www.pro-football-reference.com/boxscores/197010250chi.htm",2,1970-10-25,1970,2617,0,0,"Detroit Lions","DET","Chicago Bears","CHI",16,16,0,10,10,0,6,0,1623.848,1376.987,0.259825432376385
"https://www.pro-football-reference.com/boxscores/197010250gnb.htm",2,1970-10-25,1970,2617,0,0,"Philadelphia Eagles","PHI","Green Bay Packers","GB",17,17,0,30,23,7,13,1,1314.189,1515.47,0.822420971345746
"https://www.pro-football-reference.com/boxscores/197010250nyg.htm",2,1970-10-25,1970,2617,0,0,"St. Louis Cardinals","ARI","New York Giants","NYG",17,17,0,35,35,0,18,1,1505.866,1459.457,0.526729093979191
"https://www.pro-football-reference.com/boxscores/197010250kan.htm",2,1970-10-25,1970,2617,0,0,"Dallas Cowboys","DAL","Kansas City Chiefs","KC",27,27,0,16,16,0,11,0,1570.999,1665.727,0.714933751563427
"https://www.pro-football-reference.com/boxscores/197010250mia.htm",2,1970-10-25,1970,2617,0,0,"Cleveland Browns","CLE","Miami Dolphins","MIA",28,21,7,0,0,0,28,0,1560.746,1494.684,0.498471663904424
"https://www.pro-football-reference.com/boxscores/197010250sdg.htm",2,1970-10-25,1970,2617,0,0,"Houston Oilers","TEN","San Diego Chargers","LAC",31,31,0,31,31,0,0,0.5,1433.095,1507.627,0.690660874131291
"https://www.pro-football-reference.com/boxscores/197010260min.htm",2,1970-10-26,1970,2617,0,0,"Los Angeles Rams","LAR","Minnesota Vikings","MIN",3,3,0,13,13,0,10,1,1608.313,1693.53,0.703645553582401
"https://www.pro-football-reference.com/boxscores/197011010clt.htm",2,1970-11-01,1970,2618,0,0,"Miami Dolphins","MIA","Baltimore Colts","IND",0,0,0,35,21,14,35,1,1461.13,1624.358,0.78814599712879
"https://www.pro-football-reference.com/boxscores/197011010crd.htm",2,1970-11-01,1970,2618,0,0,"Houston Oilers","TEN","St. Louis Cardinals","ARI",0,0,0,44,37,7,44,1,1438.91,1478.229,0.645772619705539
"https://www.pro-football-reference.com/boxscores/197011010sfo.htm",2,1970-11-01,1970,2618,0,0,"Green Bay Packers","GB","San Francisco 49ers","SF",10,10,0,26,26,0,16,1,1523.831,1541.266,0.616456331695659
"https://www.pro-football-reference.com/boxscores/197011010kan.htm",2,1970-11-01,1970,2618,0,0,"Oakland Raiders","OAK","Kansas City Chiefs","KC",17,17,0,17,17,0,0,0.5,1607.873,1627.415,0.619319975854421
"https://www.pro-football-reference.com/boxscores/197011010dal.htm",2,1970-11-01,1970,2618,0,0,"Philadelphia Eagles","PHI","Dallas Cowboys","DAL",17,17,0,21,21,0,4,1,1305.828,1609.312,0.892943293227094
"https://www.pro-football-reference.com/boxscores/197011010den.htm",2,1970-11-01,1970,2618,0,0,"Washington Redskins","WSH","Denver Broncos","DEN",19,19,0,3,3,0,16,0,1510.198,1502.65,0.581934625846743
"https://www.pro-football-reference.com/boxscores/197011010nyj.htm",2,1970-11-01,1970,2618,0,0,"New York Giants","NYG","New York Jets","NYJ",22,20,2,10,10,0,12,0,1487.094,1458.904,0.552776525250994
"https://www.pro-football-reference.com/boxscores/197011010atl.htm",2,1970-11-01,1970,2618,0,0,"Chicago Bears","CHI","Atlanta Falcons","ATL",23,16,7,14,14,0,9,0,1367.647,1484.739,0.740430217008411
"https://www.pro-football-reference.com/boxscores/197011010cle.htm",2,1970-11-01,1970,2618,0,0,"San Diego Chargers","LAC","Cleveland Browns","CLE",27,20,7,10,10,0,17,0,1501.812,1594.3,0.712298545493093
"https://www.pro-football-reference.com/boxscores/197011010nor.htm",2,1970-11-01,1970,2618,0,0,"Los Angeles Rams","LAR","New Orleans Saints","NO",30,30,0,17,10,7,13,0,1595.009,1380.145,0.296778358117271
"https://www.pro-football-reference.com/boxscores/197011010det.htm",2,1970-11-01,1970,2618,0,0,"Minnesota Vikings","MIN","Detroit Lions","DET",30,23,7,17,17,0,13,0,1706.834,1633.188,0.487559973620223
"https://www.pro-football-reference.com/boxscores/197011010nwe.htm",2,1970-11-01,1970,2618,0,0,"Buffalo Bills","BUF","Boston Patriots","NE",45,31,14,10,10,0,35,0,1343.282,1361.165,0.617065896936748
"https://www.pro-football-reference.com/boxscores/197011020pit.htm",2,1970-11-02,1970,2618,0,0,"Cincinnati Bengals","CIN","Pittsburgh Steelers","PIT",10,10,0,21,21,0,11,1,1369.243,1345.442,0.559013782932253
"https://www.pro-football-reference.com/boxscores/197011080crd.htm",2,1970-11-08,1970,2619,0,0,"Boston Patriots","NE","St. Louis Cardinals","ARI",0,0,0,31,31,0,31,1,1315.208,1503.976,0.811655924735935
"https://www.pro-football-reference.com/boxscores/197011080kan.htm",2,1970-11-08,1970,2619,0,0,"Houston Oilers","TEN","Kansas City Chiefs","KC",9,9,0,24,17,7,15,1,1413.163,1623.776,0.830130999321128
"https://www.pro-football-reference.com/boxscores/197011080ram.htm",2,1970-11-08,1970,2619,0,0,"Atlanta Falcons","ATL","Los Angeles Rams","LAR",10,10,0,10,10,0,0,0.5,1447.564,1609.674,0.787069419221642
"https://www.pro-football-reference.com/boxscores/197011080nor.htm",2,1970-11-08,1970,2619,0,0,"Detroit Lions","DET","New Orleans Saints","NO",17,17,0,19,19,0,2,1,1607.555,1365.48,0.265158778819782
"https://www.pro-football-reference.com/boxscores/197011080pit.htm",2,1970-11-08,1970,2619,0,0,"New York Jets","NYJ","Pittsburgh Steelers","PIT",17,17,0,21,21,0,4,1,1430.065,1366.955,0.502719901811998
"https://www.pro-football-reference.com/boxscores/197011080phi.htm",2,1970-11-08,1970,2619,0,0,"Miami Dolphins","MIA","Philadelphia Eagles","PHI",17,17,0,24,24,0,7,1,1447.374,1302.876,0.387548851059804
"https://www.pro-football-reference.com/boxscores/197011080was.htm",2,1970-11-08,1970,2619,0,0,"Minnesota Vikings","MIN","Washington Redskins","WSH",19,19,0,10,10,0,9,0,1732.467,1544.057,0.32950934163183
"https://www.pro-football-reference.com/boxscores/197011080rai.htm",2,1970-11-08,1970,2619,0,0,"Cleveland Browns","CLE","Oakland Raiders","OAK",20,20,0,23,23,0,3,1,1549.949,1611.512,0.67448813954995
"https://www.pro-football-reference.com/boxscores/197011080nyg.htm",2,1970-11-08,1970,2619,0,0,"Dallas Cowboys","DAL","New York Giants","NYG",20,20,0,23,23,0,3,1,1612.264,1515.933,0.455032892056754
"https://www.pro-football-reference.com/boxscores/197011080sdg.htm",2,1970-11-08,1970,2619,0,0,"Denver Broncos","DEN","San Diego Chargers","LAC",21,21,0,24,24,0,3,1,1468.791,1546.163,0.69414274384081
"https://www.pro-football-reference.com/boxscores/197011080chi.htm",2,1970-11-08,1970,2619,0,0,"San Francisco 49ers","SF","Chicago Bears","CHI",37,37,0,16,16,0,21,0,1562.214,1404.822,0.370085250812392
"https://www.pro-football-reference.com/boxscores/197011080buf.htm",2,1970-11-08,1970,2619,0,0,"Cincinnati Bengals","CIN","Buffalo Bills","BUF",43,29,14,14,14,0,29,0,1347.73,1389.239,0.648651068134829
"https://www.pro-football-reference.com/boxscores/197011090gnb.htm",2,1970-11-09,1970,2619,0,0,"Baltimore Colts","IND","Green Bay Packers","GB",13,13,0,10,10,0,3,0,1638.114,1502.883,0.400283947303433
"https://www.pro-football-reference.com/boxscores/197011150cin.htm",2,1970-11-15,1970,2620,0,0,"Cleveland Browns","CLE","Cincinnati Bengals","CIN",10,10,0,14,14,0,4,1,1541.414,1394.098,0.383705645704574
"https://www.pro-football-reference.com/boxscores/197011150mia.htm",2,1970-11-15,1970,2620,0,0,"New Orleans Saints","NO","Miami Dolphins","MIA",10,10,0,21,14,7,11,1,1383.039,1420.948,0.643913752651182
"https://www.pro-football-reference.com/boxscores/197011150phi.htm",2,1970-11-15,1970,2620,0,0,"Atlanta Falcons","ATL","Philadelphia Eagles","PHI",13,13,0,13,6,7,0,0.5,1456.319,1329.302,0.411686326204346
"https://www.pro-football-reference.com/boxscores/197011150nwe.htm",2,1970-11-15,1970,2620,0,0,"San Diego Chargers","LAC","Boston Patriots","NE",16,14,2,14,14,0,2,0,1554.128,1303.503,0.255680188898514
"https://www.pro-football-reference.com/boxscores/197011150clt.htm",2,1970-11-15,1970,2620,0,0,"Buffalo Bills","BUF","Baltimore Colts","IND",17,17,0,17,17,0,0,0.5,1342.87,1648.869,0.894319425796461
"https://www.pro-football-reference.com/boxscores/197011150gnb.htm",2,1970-11-15,1970,2620,0,0,"Chicago Bears","CHI","Green Bay Packers","GB",19,19,0,20,20,0,1,1,1382.865,1492.128,0.731675190676506
"https://www.pro-football-reference.com/boxscores/197011150min.htm",2,1970-11-15,1970,2620,0,0,"Detroit Lions","DET","Minnesota Vikings","MIN",20,13,7,24,24,0,4,1,1589.996,1746.836,0.781941012075425
"https://www.pro-football-reference.com/boxscores/197011150den.htm",2,1970-11-15,1970,2620,0,0,"Oakland Raiders","OAK","Denver Broncos","DEN",24,24,0,19,19,0,5,0,1620.046,1460.826,0.367635521287596
"https://www.pro-football-reference.com/boxscores/197011150oti.htm",2,1970-11-15,1970,2620,0,0,"San Francisco 49ers","SF","Houston Oilers","TEN",30,28,2,20,20,0,10,0,1584.171,1404.792,0.341094974054447
"https://www.pro-football-reference.com/boxscores/197011150pit.htm",2,1970-11-15,1970,2620,0,0,"Kansas City Chiefs","KC","Pittsburgh Steelers","PIT",31,31,0,14,14,0,17,0,1632.146,1382.948,0.257246602217509
"https://www.pro-football-reference.com/boxscores/197011150ram.htm",2,1970-11-15,1970,2620,0,0,"New York Jets","NYJ","Los Angeles Rams","LAR",31,31,0,20,20,0,11,0,1414.072,1600.919,0.809959627867408
"https://www.pro-football-reference.com/boxscores/197011150nyg.htm",2,1970-11-15,1970,2620,0,0,"Washington Redskins","WSH","New York Giants","NYG",33,33,0,35,35,0,2,1,1529.689,1531.261,0.59464930852139
"https://www.pro-football-reference.com/boxscores/197011160dal.htm",2,1970-11-16,1970,2620,0,0,"St. Louis Cardinals","ARI","Dallas Cowboys","DAL",38,31,7,0,0,0,38,0,1515.681,1596.936,0.698867638142241
"https://www.pro-football-reference.com/boxscores/197011220min.htm",2,1970-11-22,1970,2621,0,0,"Green Bay Packers","GB","Minnesota Vikings","MIN",3,3,0,10,10,0,7,1,1495.575,1753.212,0.864975841880859
"https://www.pro-football-reference.com/boxscores/197011220nyj.htm",2,1970-11-22,1970,2621,0,0,"Boston Patriots","NE","New York Jets","NYJ",3,3,0,17,17,0,14,1,1298.323,1459.529,0.78619599851129
"https://www.pro-football-reference.com/boxscores/197011220kan.htm",2,1970-11-22,1970,2621,0,0,"St. Louis Cardinals","ARI","Kansas City Chiefs","KC",6,6,0,6,6,0,0,0.5,1570.535,1645.868,0.691645124354469
"https://www.pro-football-reference.com/boxscores/197011220det.htm",2,1970-11-22,1970,2621,0,0,"San Francisco 49ers","SF","Detroit Lions","DET",7,7,0,28,28,0,21,1,1599.721,1583.619,0.56990890929287
"https://www.pro-football-reference.com/boxscores/197011220cin.htm",2,1970-11-22,1970,2621,0,0,"Pittsburgh Steelers","PIT","Cincinnati Bengals","CIN",7,7,0,34,34,0,27,1,1369.226,1414.707,0.653844115147229
"https://www.pro-football-reference.com/boxscores/197011220chi.htm",2,1970-11-22,1970,2621,0,0,"Buffalo Bills","BUF","Chicago Bears","CHI",13,7,6,31,31,0,18,1,1354.896,1379.419,0.626056478243143
"https://www.pro-football-reference.com/boxscores/197011220cle.htm",2,1970-11-22,1970,2621,0,0,"Houston Oilers","TEN","Cleveland Browns","CLE",14,14,0,28,28,0,14,1,1389.242,1520.806,0.756118072591009
"https://www.pro-football-reference.com/boxscores/197011220atl.htm",2,1970-11-22,1970,2621,0,0,"Los Angeles Rams","LAR","Atlanta Falcons","ATL",17,3,14,7,7,0,10,0,1555.462,1453.626,0.447186474913163
"https://www.pro-football-reference.com/boxscores/197011220rai.htm",2,1970-11-22,1970,2621,0,0,"San Diego Chargers","LAC","Oakland Raiders","OAK",17,17,0,20,20,0,3,1,1559.308,1632.68,0.689232424117596
