"pg","era","date","season","week","neutral","playoff","visitor","visitor.abbr","home","home.abbr","visitor.score","v.offense","v.defense","home.score","h.offense","h.defense","margin","home.wins","visitor.elo.538","home.elo.538","home.prob.538"
"https://www.pro-football-reference.com/boxscores/192009260rii.htm",1,1920-09-26,1920,4,0,0,"St. Paul Ideals","STP","Rock Island Independents","RII",0,0,0,48,41,7,48,1,1300,1503.947,0.824651200949252
"https://www.pro-football-reference.com/boxscores/192010030rch.htm",1,1920-10-03,1920,5,0,0,"All Buffalo","ABU","Rochester Jeffersons","RCH",0,0,0,10,10,0,10,1,1300,1503.42,0.824212097337339
"https://www.pro-football-reference.com/boxscores/192010030day.htm",1,1920-10-03,1920,5,0,0,"Columbus Panhandles","COL","Dayton Triangles","DAY",0,0,0,14,7,7,14,1,1504.908,1493.002,0.575819124092072
"https://www.pro-football-reference.com/boxscores/192010030chi.htm",1,1920-10-03,1920,5,0,0,"Moline Universal Tractors","MUT","Decatur Staleys","CHI",0,0,0,20,20,0,20,1,1300,1368.333,0.682985571491371
"https://www.pro-football-reference.com/boxscores/192010030akr.htm",1,1920-10-03,1920,5,0,0,"Wheeling Stogies","WHE","Akron Pros","AKR",0,0,0,43,28,15,43,1,1300,1503.42,0.824212097337339
"https://www.pro-football-reference.com/boxscores/192010030rii.htm",1,1920-10-03,1920,5,0,0,"Muncie Flyers","MUN","Rock Island Independents","RII",0,0,0,45,24,21,45,1,1478.004,1516.108,0.644171090112636
"https://www.pro-football-reference.com/boxscores/192010030cbd.htm",1,1920-10-03,1920,5,0,0,"Pitcairn Quakers","PTQ","Canton Bulldogs","CBD",0,0,0,48,42,6,48,1,1300,1504.688,0.825267150778299
"https://www.pro-football-reference.com/boxscores/192010030bff.htm",1,1920-10-03,1920,5,0,0,"West Buffalo","WBU","Buffalo All-Americans","BFF",6,6,0,32,32,0,26,1,1300,1478.004,0.802000300548703
"https://www.pro-football-reference.com/boxscores/192010100cht.htm",1,1920-10-10,1920,6,0,0,"Chicago Cardinals","ARI","Chicago Tigers","CHT",0,0,0,0,0,0,0,0.5,1493.002,1300,0.32369581012897
"https://www.pro-football-reference.com/boxscores/192010100day.htm",1,1920-10-10,1920,6,0,0,"Cleveland Tigers","CTI","Dayton Triangles","DAY",0,0,0,0,0,0,0,0.5,1464.506,1515.434,0.660906211954999
"https://www.pro-football-reference.com/boxscores/192010100rii.htm",1,1920-10-10,1920,6,0,0,"Hammond Pros","HAM","Rock Island Independents","RII",0,0,0,26,26,0,26,1,1444.259,1542.135,0.718612515669911
"https://www.pro-football-reference.com/boxscores/192010100akr.htm",1,1920-10-10,1920,6,0,0,"Columbus Panhandles","COL","Akron Pros","AKR",0,0,0,37,28,9,37,1,1482.475,1515.278,0.637146241697558
"https://www.pro-football-reference.com/boxscores/192010100cbd.htm",1,1920-10-10,1920,6,0,0,"Toledo Maroons","TLM","Canton Bulldogs","CBD",0,0,0,42,42,0,42,1,1300,1516.803,0.835096725113872
"https://www.pro-football-reference.com/boxscores/192010100bff.htm",1,1920-10-10,1920,6,0,0,"All Buffalo","ABU","Buffalo All-Americans","BFF",0,0,0,51,38,13,51,1,1292.486,1489.757,0.81902463375139
"https://www.pro-football-reference.com/boxscores/192010100rch.htm",1,1920-10-10,1920,6,0,0,"Fort Porter","FTP","Rochester Jeffersons","RCH",0,0,0,66,66,0,66,1,1300,1510.934,0.830391408639453
"https://www.pro-football-reference.com/boxscores/192010100chi.htm",1,1920-10-10,1920,6,0,0,"Kewanee Walworths","KEW","Decatur Staleys","CHI",7,0,7,25,25,0,18,1,1300,1386.533,0.705222821358256
"https://www.pro-football-reference.com/boxscores/192010100dhr.htm",1,1920-10-10,1920,6,0,0,"Cleveland Panthers","CLP","Detroit Heralds","DHR",14,14,0,40,40,0,26,1,1300,1499.667,0.821060012892006
"https://www.pro-football-reference.com/boxscores/192010170rch.htm",1,1920-10-17,1920,7,0,0,"Utica K. of C.","UTI","Rochester Jeffersons","RCH",0,0,0,0,0,0,0,0.5,1300,1523.607,0.840419870825893
"https://www.pro-football-reference.com/boxscores/192010170cbd.htm",1,1920-10-17,1920,7,0,0,"Cleveland Tigers","CTI","Canton Bulldogs","CBD",0,0,0,7,7,0,7,1,1469.414,1527.799,0.670458862782875
"https://www.pro-football-reference.com/boxscores/192010170cht.htm",1,1920-10-17,1920,7,0,0,"Detroit Heralds","DHR","Chicago Tigers","CHT",0,0,0,12,6,6,12,1,1510.196,1305.377,0.308986267497049
"https://www.pro-football-reference.com/boxscores/192010170akr.htm",1,1920-10-17,1920,7,0,0,"Cincinnati Celts","CNC","Akron Pros","AKR",0,0,0,13,13,0,13,1,1300,1540.552,0.853071676597778
"https://www.pro-football-reference.com/boxscores/192010170ftw.htm",1,1920-10-17,1920,7,0,0,"Columbus Panhandles","COL","Fort Wayne Friars","FTW",0,0,0,14,14,0,14,1,1457.2,1300,0.370342943918312
"https://www.pro-football-reference.com/boxscores/192010170day.htm",1,1920-10-17,1920,7,0,0,"Hammond Pros","HAM","Dayton Triangles","DAY",0,0,0,44,37,7,44,1,1426.99,1510.527,0.701624940606428
"https://www.pro-football-reference.com/boxscores/192010170crd.htm",1,1920-10-17,1920,7,0,0,"Moline Universal Tractors","MUT","Chicago Cardinals","ARI",0,0,0,33,33,0,33,1,1281.8,1487.625,0.826208953938049
"https://www.pro-football-reference.com/boxscores/192010170rii.htm",1,1920-10-17,1920,7,0,0,"Decatur Staleys","CHI","Rock Island Independents","RII",7,7,0,0,0,0,7,0,1402.774,1559.405,0.781735802673622
"https://www.pro-football-reference.com/boxscores/192010170bff.htm",1,1920-10-17,1920,7,0,0,"McKeesport Olympics","MCK","Buffalo All-Americans","BFF",7,7,0,28,28,0,21,1,1300,1502.536,0.823473594627469
"https://www.pro-football-reference.com/boxscores/192010240dhr.htm",1,1920-10-24,1920,8,0,0,"Columbus Panhandles","COL","Detroit Heralds","DHR",0,0,0,6,0,6,6,1,1421.606,1472.342,0.660658473290843
"https://www.pro-football-reference.com/boxscores/192010240akr.htm",1,1920-10-24,1920,8,0,0,"Cleveland Tigers","CTI","Akron Pros","AKR",0,0,0,7,0,7,7,1,1456.436,1547.362,0.710452392331149
"https://www.pro-football-reference.com/boxscores/192010240rii.htm",1,1920-10-24,1920,8,0,0,"Chicago Cardinals","ARI","Rock Island Independents","RII",0,0,0,7,7,0,7,1,1498.252,1523.251,0.62669773495659
"https://www.pro-football-reference.com/boxscores/192010240bff.htm",1,1920-10-24,1920,8,0,0,"Toledo Maroons","TLM","Buffalo All-Americans","BFF",0,0,0,38,24,14,38,1,1289.004,1512.265,0.840152569360204
"https://www.pro-football-reference.com/boxscores/192010240rch.htm",1,1920-10-24,1920,8,0,0,"Syracuse Stars","SYR","Rochester Jeffersons","RCH",7,7,0,21,21,0,14,1,1300,1513.225,0.83224074968061
"https://www.pro-football-reference.com/boxscores/192010240cht.htm",1,1920-10-24,1920,8,0,0,"Decatur Staleys","CHI","Chicago Tigers","CHT",10,10,0,0,0,0,10,0,1438.927,1343.231,0.455939487249168
"https://www.pro-football-reference.com/boxscores/192010240day.htm",1,1920-10-24,1920,8,0,0,"Canton Bulldogs","CBD","Dayton Triangles","DAY",20,20,0,20,20,0,0,0.5,1540.777,1531.807,0.579941830774918
"https://www.pro-football-reference.com/boxscores/192010310cti.htm",1,1920-10-31,1920,9,0,0,"Columbus Panhandles","COL","Cleveland Tigers","CTI",0,0,0,7,7,0,7,1,1409.059,1445.191,0.641564866095178
"https://www.pro-football-reference.com/boxscores/192010310crd.htm",1,1920-10-31,1920,9,0,0,"Detroit Heralds","DHR","Chicago Cardinals","ARI",0,0,0,21,7,14,21,1,1484.888,1483.337,0.590308732113072
"https://www.pro-football-reference.com/boxscores/192010310bff.htm",1,1920-10-31,1920,9,0,0,"Rochester Jeffersons","RCH","Buffalo All-Americans","BFF",6,6,0,17,10,7,11,1,1521.291,1522.621,0.594313478052263
"https://www.pro-football-reference.com/boxscores/192010310rii.htm",1,1920-10-31,1920,9,0,0,"Chicago Tigers","CHT","Rock Island Independents","RII",7,7,0,20,20,0,13,1,1321.666,1538.166,0.834856389469119
"https://www.pro-football-reference.com/boxscores/192010310day.htm",1,1920-10-31,1920,9,0,0,"Cincinnati Celts","CNC","Dayton Triangles","DAY",7,0,7,23,9,14,16,1,1293.191,1529.368,0.849886887823208
"https://www.pro-football-reference.com/boxscores/192010310cbd.htm",1,1920-10-31,1920,9,0,0,"Akron Pros","AKR","Canton Bulldogs","CBD",10,3,7,0,0,0,10,0,1558.607,1543.215,0.570910419232084
"https://www.pro-football-reference.com/boxscores/192010310log.htm",1,1920-10-31,1920,9,0,0,"Hammond Pros","HAM","Logan Square","LOG",14,14,0,9,9,0,5,0,1405.71,1300,0.441680256189917
"https://www.pro-football-reference.com/boxscores/192010310rck.htm",1,1920-10-31,1920,9,0,0,"Decatur Staleys","CHI","Rockford A. C.","RCK",29,29,0,0,0,0,29,0,1460.492,1300,0.365934909878537
"https://www.pro-football-reference.com/boxscores/192011070rii.htm",1,1920-11-07,1920,10,0,0,"Decatur Staleys","CHI","Rock Island Independents","RII",0,0,0,0,0,0,0,0.5,1484.349,1545.894,0.674465389770606
"https://www.pro-football-reference.com/boxscores/192011070bff.htm",1,1920-11-07,1920,10,0,0,"All Tonawanda","ATN","Buffalo All-Americans","BFF",0,0,0,35,35,0,35,1,1300,1542.193,0.854251741895155
"https://www.pro-football-reference.com/boxscores/192011070cht.htm",1,1920-11-07,1920,10,0,0,"Chicago Cardinals","ARI","Chicago Tigers","CHT",6,6,0,3,3,0,3,0,1507.955,1313.938,0.322418040622135
"https://www.pro-football-reference.com/boxscores/192011070rch.htm",1,1920-11-07,1920,10,0,0,"Utica K. of C.","UTI","Rochester Jeffersons","RCH",7,7,0,27,27,0,20,1,1310.382,1501.719,0.813906216536874
"https://www.pro-football-reference.com/boxscores/192011070zan.htm",1,1920-11-07,1920,10,0,0,"Columbus Panhandles","COL","Zanesville Mark Gray","ZAN",10,10,0,0,0,0,10,0,1394.807,1300,0.457209209875749
"https://www.pro-football-reference.com/boxscores/192011070pul.htm",1,1920-11-07,1920,10,0,0,"Hammond Pros","HAM","Pullman Thorns","PUL",14,14,0,13,13,0,1,0,1421.25,1300,0.419749688363779
"https://www.pro-football-reference.com/boxscores/192011070cti.htm",1,1920-11-07,1920,10,0,0,"Canton Bulldogs","CBD","Cleveland Tigers","CTI",18,14,4,0,0,0,18,0,1515.204,1459.443,0.513292856669841
"https://www.pro-football-reference.com/boxscores/192011110tho.htm",1,1920-11-11,1920,11,0,0,"Rock Island Independents","RII","Thorn Tornadoes","THO",7,7,0,7,0,7,0,0.5,1540.573,1300,0.26684690600891
"https://www.pro-football-reference.com/boxscores/192011110chl.htm",1,1920-11-11,1920,11,0,0,"Decatur Staleys","CHI","Champaign Legion","CHL",20,20,0,0,0,0,20,0,1489.67,1300,0.327908869597613
"https://www.pro-football-reference.com/boxscores/192011140ftw.htm",1,1920-11-14,1920,11,0,0,"Detroit Heralds","DHR","Fort Wayne Friars","FTW",0,0,0,0,0,0,0,0.5,1460.271,1335.595,0.41495403298762
"https://www.pro-football-reference.com/boxscores/192011140crd.htm",1,1920-11-14,1920,11,0,0,"Cincinnati Celts","CNC","Chicago Cardinals","ARI",0,0,0,20,13,7,20,1,1285.709,1516.399,0.845812520321243
"https://www.pro-football-reference.com/boxscores/192011140cbd.htm",1,1920-11-14,1920,11,0,0,"Chicago Tigers","CHT","Canton Bulldogs","CBD",0,0,0,21,7,14,21,1,1305.494,1545.558,0.852719226820482
"https://www.pro-football-reference.com/boxscores/192011140mnm.htm",1,1920-11-14,1920,11,0,0,"Decatur Staleys","CHI","Minneapolis Marines","MNN",3,3,0,0,0,0,3,0,1508.566,1300,0.304399963546868
"https://www.pro-football-reference.com/boxscores/192011140rch.htm",1,1920-11-14,1920,11,0,0,"All Tonawanda","ATN","Rochester Jeffersons","RCH",6,6,0,0,0,0,6,0,1290.834,1511.868,0.838423423214475
"https://www.pro-football-reference.com/boxscores/192011140gar.htm",1,1920-11-14,1920,11,0,0,"Hammond Pros","HAM","Gary Elks","GAR",6,6,0,7,7,0,1,1,1426.924,1300,0.411815994724368
"https://www.pro-football-reference.com/boxscores/192011140cti.htm",1,1920-11-14,1920,11,0,0,"Akron Pros","AKR","Cleveland Tigers","CTI",7,7,0,7,7,0,0,0.5,1586.618,1429.088,0.369900079588421
"https://www.pro-football-reference.com/boxscores/192011140bff.htm",1,1920-11-14,1920,11,0,0,"Columbus Panhandles","COL","Buffalo All-Americans","BFF",7,7,0,43,43,0,36,1,1416.441,1551.359,0.759660755734457
"https://www.pro-football-reference.com/boxscores/192011140rii.htm",1,1920-11-14,1920,11,0,0,"Dayton Triangles","DAY","Rock Island Independents","RII",21,21,0,0,0,0,21,0,1536.85,1533.462,0.587748898962816
"https://www.pro-football-reference.com/boxscores/192011210zan.htm",1,1920-11-21,1920,12,0,0,"Columbus Panhandles","COL","Zanesville Mark Gray","ZAN",0,0,0,0,0,0,0,0.5,1400.53,1278.366,0.418468764480915
"https://www.pro-football-reference.com/boxscores/192011210akr.htm",1,1920-11-21,1920,12,0,0,"Dayton Triangles","DAY","Akron Pros","AKR",0,0,0,13,13,0,13,1,1574.232,1582.65,0.604111931278009
"https://www.pro-football-reference.com/boxscores/192011210cti.htm",1,1920-11-21,1920,12,0,0,"Toledo Maroons","TLM","Cleveland Tigers","CTI",0,0,0,14,14,0,14,1,1278.649,1433.056,0.779543521192465
"https://www.pro-football-reference.com/boxscores/192011210crd.htm",1,1920-11-21,1920,12,0,0,"Lansing Oldsmobile","LAN","Chicago Cardinals","ARI",0,0,0,14,14,0,14,1,1300,1524.675,0.841242667899366
"https://www.pro-football-reference.com/boxscores/192011210rch.htm",1,1920-11-21,1920,12,0,0,"Rochester Scalpers","ROS","Rochester Jeffersons","RCH",0,0,0,16,14,2,16,1,1300,1474.362,0.798650051078236
"https://www.pro-football-reference.com/boxscores/192011210bff.htm",1,1920-11-21,1920,12,0,0,"Canton Bulldogs","CBD","Buffalo All-Americans","BFF",3,3,0,0,0,0,3,0,1553.555,1567.27,0.611380776766859
"https://www.pro-football-reference.com/boxscores/192011210chi.htm",1,1920-11-21,1920,12,0,0,"Hammond Pros","HAM","Decatur Staleys","CHI",7,7,0,28,28,0,21,1,1418.534,1516.489,0.718704463008039
"https://www.pro-football-reference.com/boxscores/192011250ely.htm",1,1920-11-25,1920,13,0,0,"Columbus Panhandles","COL","Elyria Athletics","ELY",0,0,0,0,0,0,0,0.5,1398.043,1300,0.452590155627202
"https://www.pro-football-reference.com/boxscores/192011250akr.htm",1,1920-11-25,1920,13,0,0,"Canton Bulldogs","CBD","Akron Pros","AKR",0,0,0,7,7,0,7,1,1571.135,1602.871,0.635725040733323
"https://www.pro-football-reference.com/boxscores/192011250chb.htm",1,1920-11-25,1920,13,0,0,"Hammond Pros","HAM","Chicago Boosters","CHB",0,0,0,27,27,0,27,1,1402.343,1300,0.446465095519741
"https://www.pro-football-reference.com/boxscores/192011250day.htm",1,1920-11-25,1920,13,0,0,"Detroit Heralds","DHR","Dayton Triangles","DAY",0,0,0,28,28,0,28,1,1457.677,1554.012,0.716815308846942
"https://www.pro-football-reference.com/boxscores/192011250cht.htm",1,1920-11-25,1920,13,0,0,"Decatur Staleys","CHI","Chicago Tigers","CHT",6,6,0,0,0,0,6,0,1532.679,1297.498,0.272963105415399
"https://www.pro-football-reference.com/boxscores/192011250rch.htm",1,1920-11-25,1920,13,0,0,"All Tonawanda","ATN","Rochester Jeffersons","RCH",14,0,14,3,3,0,11,0,1328.34,1484.651,0.781421336812093
"https://www.pro-football-reference.com/boxscores/192011280dhr.htm",1,1920-11-28,1920,13,0,0,"Lansing Oldsmobile","LAN","Detroit Heralds","DHR",0,0,0,0,0,0,0,0.5,1292.402,1439.909,0.772641768635172
"https://www.pro-football-reference.com/boxscores/192011280bff.htm",1,1920-11-28,1920,13,0,0,"Cleveland Tigers","CTI","Buffalo All-Americans","BFF",0,0,0,7,7,0,7,1,1443.913,1549.69,0.727717231096192
"https://www.pro-football-reference.com/boxscores/192011280cht.htm",1,1920-11-28,1920,13,0,0,"Thorn Tornadoes","THO","Chicago Tigers","CHT",0,0,0,27,27,0,27,1,1307.111,1287.638,0.565146176095177
"https://www.pro-football-reference.com/boxscores/192011280crd.htm",1,1920-11-28,1920,13,0,0,"Decatur Staleys","CHI","Chicago Cardinals","ARI",6,0,6,7,0,7,1,1,1542.54,1532.273,0.578121933754097
"https://www.pro-football-reference.com/boxscores/192011280ros.htm",1,1920-11-28,1920,13,0,0,"Rochester Jeffersons","RCH","Rochester Scalpers","ROS",7,7,0,6,6,0,1,0,1441.473,1289.71,0.377670405240549
"https://www.pro-football-reference.com/boxscores/192011280rii.htm",1,1920-11-28,1920,13,0,0,"Washington and Jeffe Collegians","WJA","Rock Island Independents","RII",7,7,0,48,28,20,41,1,1300,1496.08,0.818006199214485
"https://www.pro-football-reference.com/boxscores/192011280day.htm",1,1920-11-28,1920,13,0,0,"Akron Pros","AKR","Dayton Triangles","DAY",14,7,7,0,0,0,14,0,1617.382,1571.78,0.527886995550508
"https://www.pro-football-reference.com/boxscores/192012040bff.htm",1,1920-12-04,1920,14,0,0,"Canton Bulldogs","CBD","Buffalo All-Americans","BFF",3,3,0,7,0,7,4,1,1556.623,1560.198,0.597425503593105
"https://www.pro-football-reference.com/boxscores/192012050bff.htm",1,1920-12-05,1920,14,0,0,"Akron Pros","AKR","Buffalo All-Americans","BFF",0,0,0,0,0,0,0,0.5,1646.228,1572.764,0.487821733929807
"https://www.pro-football-reference.com/boxscores/192012050ros.htm",1,1920-12-05,1920,14,0,0,"Rochester Jeffersons","RCH","Rochester Scalpers","ROS",0,0,0,0,0,0,0,0.5,1446.51,1284.673,0.364140329396717
"https://www.pro-football-reference.com/boxscores/192012050wgc.htm",1,1920-12-05,1920,14,0,0,"Canton Bulldogs","CBD","Washington Glee Club","WGC",0,0,0,0,0,0,0,0.5,1544.056,1300,0.262942759700645
"https://www.pro-football-reference.com/boxscores/192012050col.htm",1,1920-12-05,1920,14,0,0,"Columbus Wagner Pirates","CWP","Columbus Panhandles","COL",0,0,0,24,24,0,24,1,1300,1396.597,0.71712135854779
"https://www.pro-football-reference.com/boxscores/192012050dhr.htm",1,1920-12-05,1920,14,0,0,"Detroit Maroons","DTM","Detroit Heralds","DHR",7,0,7,7,7,0,0,0.5,1300,1431.594,0.756149916544416
"https://www.pro-football-reference.com/boxscores/192012050crd.htm",1,1920-12-05,1920,14,0,0,"Decatur Staleys","CHI","Chicago Cardinals","ARI",10,10,0,0,0,0,10,0,1536.833,1537.98,0.594059464986356
"https://www.pro-football-reference.com/boxscores/192012110uap.htm",1,1920-12-11,1920,15,0,0,"Canton Bulldogs","CBD","Union A. A.","UAP",7,7,0,13,7,6,6,1,1536.826,1300,0.271087911975171
"https://www.pro-football-reference.com/boxscores/192012120chi.htm",1,1920-12-12,1920,15,0,0,"Akron Pros","AKR","Decatur Staleys","CHI",0,0,0,0,0,0,0,0.5,1645.856,1566.206,0.47892944143329
"https://www.pro-football-reference.com/boxscores/192012180ric.htm",1,1920-12-18,1920,16,0,0,"Canton Bulldogs","CBD","Richmond Athletics","RIC",39,39,0,0,0,0,39,0,1506.055,1300,0.307469187915628
"https://www.pro-football-reference.com/boxscores/192012190cst.htm",1,1920-12-19,1920,16,0,0,"Chicago Cardinals","ARI","Chicago Stayms","CST",14,14,0,14,7,7,0,0.5,1508.607,1300,0.304349991896156
"https://www.pro-football-reference.com/boxscores/192109250akr.htm",1,1921-09-25,1921,56,0,0,"Columbus Panhandles","COL","Akron Pros","AKR",0,0,0,14,14,0,14,1,1444.042,1598.476,0.779570230573563
"https://www.pro-football-reference.com/boxscores/192110020rii.htm",1,1921-10-02,1921,57,0,0,"Detroit Tigers","DTI","Rock Island Independents","RII",0,0,0,0,0,0,0,0.5,1300,1507.161,0.827310465706254
"https://www.pro-football-reference.com/boxscores/192110020bff.htm",1,1921-10-02,1921,57,0,0,"Hammond Pros","HAM","Buffalo All-Americans","BFF",0,0,0,17,10,7,17,1,1411.544,1550.424,0.763800099382364
"https://www.pro-football-reference.com/boxscores/192110020crd.htm",1,1921-10-02,1921,57,0,0,"Minneapolis Marines","MNN","Chicago Cardinals","ARI",0,0,0,20,20,0,20,1,1504.688,1503.427,0.590712399850688
"https://www.pro-football-reference.com/boxscores/192110020ecg.htm",1,1921-10-02,1921,57,0,0,"Louisville Brecks","LOU","Evansville Crimson Giants","ECG",0,0,0,21,14,7,21,1,1413.889,1300,0.430103789594526
"https://www.pro-football-reference.com/boxscores/192110020akr.htm",1,1921-10-02,1921,57,0,0,"Cincinnati Celts","CCL","Akron Pros","AKR",0,0,0,41,41,0,41,1,1502.63,1609.332,0.728771018358994
"https://www.pro-football-reference.com/boxscores/192110020day.htm",1,1921-10-02,1921,57,0,0,"Columbus Panhandles","COL","Dayton Triangles","DAY",13,6,7,42,42,0,29,1,1433.186,1530.29,0.717713030591729
"https://www.pro-football-reference.com/boxscores/192110090ecg.htm",1,1921-10-09,1921,58,0,0,"Muncie Flyers","MUN","Evansville Crimson Giants","ECG",0,0,0,14,14,0,14,1,1469.651,1336.032,0.402513580926779
"https://www.pro-football-reference.com/boxscores/192110090bff.htm",1,1921-10-09,1921,58,0,0,"Columbus Panhandles","COL","Buffalo All-Americans","BFF",0,0,0,38,38,0,38,1,1415.301,1562.92,0.772755005082764
"https://www.pro-football-reference.com/boxscores/192110090cbd.htm",1,1921-10-09,1921,58,0,0,"Hammond Pros","HAM","Canton Bulldogs","CBD",7,0,7,7,7,0,0,0.5,1399.048,1519.915,0.74458483184118
"https://www.pro-football-reference.com/boxscores/192110090dti.htm",1,1921-10-09,1921,58,0,0,"Dayton Triangles","DAY","Detroit Tigers","DTI",7,7,0,10,3,7,3,1,1548.174,1309.982,0.269536923981666
"https://www.pro-football-reference.com/boxscores/192110090crd.htm",1,1921-10-09,1921,58,0,0,"Akron Pros","AKR","Chicago Cardinals","ARI",23,23,0,0,0,0,23,0,1628.139,1527.647,0.44909983895731
"https://www.pro-football-reference.com/boxscores/192110100chi.htm",1,1921-10-10,1921,58,0,0,"Rock Island Independents","RII","Chicago Staleys","CHI",10,10,0,14,14,0,4,1,1497.179,1546.233,0.658484428915544
"https://www.pro-football-reference.com/boxscores/192110160bff.htm",1,1921-10-16,1921,59,0,0,"New York Brickley Giants","NBG","Buffalo All-Americans","BFF",0,0,0,55,48,7,55,1,1300,1578.103,0.878153530089477
"https://www.pro-football-reference.com/boxscores/192110160ecg.htm",1,1921-10-16,1921,59,0,0,"Hammond Pros","HAM","Evansville Crimson Giants","ECG",3,3,0,0,0,0,3,0,1406.508,1369.434,0.540102420632255
"https://www.pro-football-reference.com/boxscores/192110160cti.htm",1,1921-10-16,1921,59,0,0,"Columbus Panhandles","COL","Cleveland Indians","CTI",9,7,2,35,35,0,26,1,1400.118,1457.27,0.668888773033415
"https://www.pro-football-reference.com/boxscores/192110160chi.htm",1,1921-10-16,1921,59,0,0,"Rochester Jeffersons","RCH","Chicago Staleys","CHI",13,6,7,16,10,6,3,1,1463.244,1556.684,0.713420281597344
"https://www.pro-football-reference.com/boxscores/192110160mun.htm",1,1921-10-16,1921,59,0,0,"Cincinnati Celts","CCL","Muncie Flyers","MUN",14,14,0,0,0,0,14,0,1483.823,1436.249,0.525057022015472
"https://www.pro-football-reference.com/boxscores/192110160crd.htm",1,1921-10-16,1921,59,0,0,"Rock Island Independents","RII","Chicago Cardinals","ARI",14,14,0,7,7,0,7,0,1486.728,1499.555,0.610165567391559
"https://www.pro-football-reference.com/boxscores/192110160day.htm",1,1921-10-16,1921,59,0,0,"Canton Bulldogs","CBD","Dayton Triangles","DAY",14,0,14,14,14,0,0,0.5,1512.456,1526.191,0.611408130473334
"https://www.pro-football-reference.com/boxscores/192110160dti.htm",1,1921-10-16,1921,59,0,0,"Akron Pros","AKR","Detroit Tigers","DTI",20,13,7,0,0,0,20,0,1656.231,1331.966,0.183554383917658
"https://www.pro-football-reference.com/boxscores/192110230chi.htm",1,1921-10-23,1921,60,0,0,"Dayton Triangles","DAY","Chicago Staleys","CHI",0,0,0,7,7,0,7,1,1522.793,1564.096,0.648380766169104
"https://www.pro-football-reference.com/boxscores/192110230bff.htm",1,1921-10-23,1921,60,0,0,"Rochester Jeffersons","RCH","Buffalo All-Americans","BFF",0,0,0,28,21,7,28,1,1455.832,1586.589,0.755260413464833
"https://www.pro-football-reference.com/boxscores/192110230cti.htm",1,1921-10-23,1921,60,0,0,"Cincinnati Celts","CCL","Cleveland Indians","CTI",0,0,0,28,28,0,28,1,1512.487,1477.948,0.543724926783212
"https://www.pro-football-reference.com/boxscores/192110230cbd.htm",1,1921-10-23,1921,60,0,0,"Akron Pros","AKR","Canton Bulldogs","CBD",3,3,0,0,0,0,3,0,1666.229,1515.853,0.379548803351331
"https://www.pro-football-reference.com/boxscores/192110230gnb.htm",1,1921-10-23,1921,60,0,0,"Minneapolis Marines","MNN","Green Bay Packers","GB",6,6,0,7,7,0,1,1,1480.468,1413.889,0.497727651981102
"https://www.pro-football-reference.com/boxscores/192110230crd.htm",1,1921-10-23,1921,60,0,0,"Columbus Panhandles","COL","Chicago Cardinals","ARI",6,0,6,17,17,0,11,1,1379.44,1473.248,0.713853191932977
"https://www.pro-football-reference.com/boxscores/192110230dti.htm",1,1921-10-23,1921,60,0,0,"Rock Island Independents","RII","Detroit Tigers","DTI",14,0,14,0,0,0,14,0,1513.034,1321.967,0.326139043961712
"https://www.pro-football-reference.com/boxscores/192110300akr.htm",1,1921-10-30,1921,61,0,0,"Rochester Jeffersons","RCH","Akron Pros","AKR",0,0,0,19,19,0,19,1,1440.697,1676.36,0.849509012880269
"https://www.pro-football-reference.com/boxscores/192110300bff.htm",1,1921-10-30,1921,61,0,0,"Detroit Tigers","DTI","Buffalo All-Americans","BFF",0,0,0,21,21,0,21,1,1305.261,1601.725,0.889018452709462
"https://www.pro-football-reference.com/boxscores/192110300mnn.htm",1,1921-10-30,1921,61,0,0,"Columbus Panhandles","COL","Minneapolis Marines","MNN",0,0,0,28,28,0,28,1,1366.177,1473.5,0.7294770416046
"https://www.pro-football-reference.com/boxscores/192110300day.htm",1,1921-10-30,1921,61,0,0,"Cleveland Indians","CTI","Dayton Triangles","DAY",2,0,2,3,3,0,1,1,1508.256,1508.844,0.593283234066874
"https://www.pro-football-reference.com/boxscores/192110300gnb.htm",1,1921-10-30,1921,61,0,0,"Rock Island Independents","RII","Green Bay Packers","GB",13,13,0,3,3,0,10,0,1529.741,1420.857,0.437179567205778
"https://www.pro-football-reference.com/boxscores/192111060crd.htm",1,1921-11-06,1921,62,0,0,"Hammond Pros","HAM","Chicago Cardinals","ARI",0,0,0,7,7,0,7,1,1421.675,1486.511,0.678611056863766
"https://www.pro-football-reference.com/boxscores/192111060cbd.htm",1,1921-11-06,1921,62,0,0,"Dayton Triangles","DAY","Canton Bulldogs","CBD",0,0,0,14,14,0,14,1,1514.319,1505.723,0.580466210948651
"https://www.pro-football-reference.com/boxscores/192111060rch.htm",1,1921-11-06,1921,62,0,0,"Tonawanda Kardex","TON","Rochester Jeffersons","RCH",0,0,0,45,38,7,45,1,1478.004,1432.764,0.528406304492055
"https://www.pro-football-reference.com/boxscores/192111060rii.htm",1,1921-11-06,1921,62,0,0,"Minneapolis Marines","MNN","Rock Island Independents","RII",3,3,0,14,7,7,11,1,1490.395,1550.297,0.672385386278658
"https://www.pro-football-reference.com/boxscores/192111060bff.htm",1,1921-11-06,1921,62,0,0,"Cleveland Indians","CTI","Buffalo All-Americans","BFF",6,0,6,10,10,0,4,1,1502.781,1607.617,0.726642590828798
